rhca_hostChampionFitnessWin,rhca_parasiteChampionFitnessWin,rhcaPortfolio_hostChampionFitnessWin,rhcaPortfolio_parasiteChampionFitnessWin,rhca_hostChampionFitnessLose,rhca_parasiteChampionFitnessLose,rhcaPortfolio_hostChampionFitnessLose,rhcaPortfolio_parasiteChampionFitnessLose,rhca_hostChampionFitnessTie,rhca_parasiteChampionFitnessTie,rhcaPortfolio_hostChampionFitnessTie,rhcaPortfolio_parasiteChampionFitnessTie
1722.7100694444446,25.10621365500751,307.54166666666663,104.5565289068526,1735.6041666666665,19.718391841807573,195.64236111111117,96.27061425505484,NaN,NaN,NaN,NaN
1541.8363368055554,29.371130702352534,283.20975,97.88568926859759,1538.166875,25.80739876834534,227.7989722222222,94.904418731555,NaN,NaN,NaN,NaN
1360.9626041666663,33.636047749697575,258.87783333333334,91.21484963034257,1340.7295833333333,31.896405694883107,259.95558333333327,93.53822320805511,NaN,NaN,NaN,NaN
1193.1705972222223,38.53304794112304,159.84787500000004,87.39764385410001,1225.1782916666666,36.21710567833716,281.4425451388889,92.76688321681758,NaN,NaN,NaN,NaN
1071.1378333333337,43.61548366174415,-21.538333333333327,90.35490140524408,1198.6705,46.05150560988181,265.70577777777766,92.80216108175499,NaN,NaN,NaN,NaN
1025.2156597222222,45.89475333149477,-209.14020833333342,95.2476450272386,1228.8827083333335,52.93968295074568,194.80210069444448,95.17108534977052,NaN,NaN,NaN,NaN
1038.8932916666665,45.030577000256585,-387.14041666666657,104.00320589775174,1289.93725,59.61086411066175,111.5824305555556,98.77068515270919,NaN,NaN,NaN,NaN
1081.2099166666665,42.68963589307025,-398.009125,110.94498767854705,1378.5941666666668,50.34131484340861,20.845826388888856,103.48247678931939,NaN,NaN,NaN,NaN
1138.6782638888888,39.85243463101343,-321.03066666666666,110.95967471691468,1355.5974999999999,36.95989939538954,-57.02577777777778,108.3042498487347,NaN,NaN,NaN,NaN
1184.3340312500002,38.42409032170195,-249.278,112.34522798287782,1252.493,26.675163099469913,-87.28372222222224,110.27175534372064,NaN,NaN,NaN,NaN
1235.3329166666672,38.33672103331613,-188.8783333333334,119.92993244683748,1197.0366666666664,25.89961675781681,-80.1439236111111,112.15986565130972,NaN,NaN,NaN,NaN
1311.815826388889,38.23685279543981,-91.87266666666667,128.27830369507646,1210.6074166666667,26.270945274146808,-86.05547569444441,116.80612086117497,NaN,NaN,NaN,NaN
1432.2337638888885,35.76969577755587,14.633833333333286,136.2428716982958,1449.1651666666664,30.006245566300823,-140.65620833333332,124.10164023887307,NaN,NaN,NaN,NaN
1556.4282812500005,33.65132424690014,-37.573416666666745,148.78134523134403,1822.3754583333337,28.49303752913939,-269.73688888888887,134.8114702053028,NaN,NaN,NaN,NaN
1687.228944444444,30.108123289890596,-106.06883333333343,148.20307088215097,1968.1083333333331,27.93409067875305,-387.89691666666687,145.83700888088492,NaN,NaN,NaN,NaN
1812.169444444444,26.049096847556257,-122.03750000000025,135.72595189897007,1761.1033333333332,33.23748658186812,-503.1736979166667,155.7701692427274,NaN,NaN,NaN,NaN
1911.2233333333336,23.099607663404054,134.91966666666679,118.30021488771472,1370.7196666666662,55.42769563452586,-608.6652499999998,163.5637544539397,NaN,NaN,NaN,NaN
2011.914715277777,21.756057784090917,663.9046666666671,114.84035553067596,816.6907916666661,84.84091398521329,-654.0552500000002,168.92780488569275,NaN,NaN,NaN,NaN
2089.2947986111117,20.484103382623623,1136.4916666666668,117.50452731616411,221.68200000000002,109.34114422708157,-709.4352499999997,173.36146910162526,NaN,NaN,NaN,NaN
2152.432597222222,20.00640370753751,1490.0883333333336,132.96288059834143,-383.74045833333366,129.95493298804834,-806.7306076388891,177.70215898121467,NaN,NaN,NaN,NaN
2279.852986111111,17.773657528304305,1611.5791666666669,155.76686019354398,-763.7575000000003,149.588831401907,-931.7418750000003,181.91930409502837,NaN,NaN,NaN,NaN
2460.5978402777773,18.12541133745401,1382.080333333333,165.5392293842495,-614.4767083333329,163.22594816023275,-1127.7603090277778,193.70228566809888,NaN,NaN,NaN,NaN
2626.217618055556,21.31111431885844,879.5294166666669,159.07082764245627,-34.01175000000035,163.79608747290038,-1322.0682222222229,206.84984434252178,NaN,NaN,NaN,NaN
2768.3602534722218,23.43101090882057,595.15475,145.9401414839068,273.1229583333334,150.74274051570413,-1473.233402777778,222.8993357647013,NaN,NaN,NaN,NaN
2883.792166666666,22.73047849388439,688.0678333333328,137.73796103552982,135.36033333333376,132.77562958687696,-1590.4551527777785,237.96655466539085,NaN,NaN,NaN,NaN
3043.8957465277767,19.85383006543817,856.8937500000002,134.1765413853221,123.91562499999986,121.28670898277596,-1738.22734375,251.77507763974913,NaN,NaN,NaN,NaN
3216.751034722221,13.072952639326317,999.0693333333336,134.23023816285917,58.42741666666643,125.22658631289558,-1903.5074166666657,262.0599929954712,NaN,NaN,NaN,NaN
3397.040211805556,5.178860876748785,1047.4926666666665,145.5889665823022,60.38295833333245,125.8705069751179,-2094.5331250000004,275.3037459045732,NaN,NaN,NaN,NaN
3605.035041666666,-3.208542540654261,909.8893333333317,164.6810219925254,397.286666666668,123.45244880593194,-2232.523013888889,287.9367596181455,NaN,NaN,NaN,NaN
3807.390097222223,-10.710814204615284,608.5902916666676,183.20135401779532,903.27875,119.87731777342015,-2369.453458333333,298.9312257617684,NaN,NaN,NaN,NaN
3973.975520833334,-15.859397350741673,388.70583333333343,194.960592547038,1257.241666666666,119.22747322047388,-2563.815798611111,310.36593308835637,NaN,NaN,NaN,NaN
4124.5498750000015,-19.174081517338376,270.4324166666663,203.11666873098213,1404.9458333333328,120.77433324381545,-2759.6303368055546,320.80073357564936,NaN,NaN,NaN,NaN
4251.397986111112,-20.38332823366351,710.0041666666666,182.09375109569208,1334.171666666667,111.04564469863104,-2988.7950694444457,335.3017294729328,NaN,NaN,NaN,NaN
4412.053086805555,-21.446851621187665,1375.6332500000021,162.84024232504888,1042.261125,112.15333667436937,-3202.5929895833324,348.5534517285794,NaN,NaN,NaN,NaN
4696.278284722222,-25.16470412210579,1835.7710000000006,146.1730928105737,196.35483333333173,156.48025284430886,-3434.83511111111,363.1629337504164,NaN,NaN,NaN,NaN
5036.829843749998,-29.30273516421961,2180.6166666666654,133.463412810072,-541.9139583333304,208.92103682873622,-3682.000694444445,381.0742309781638,NaN,NaN,NaN,NaN
5390.653361111109,-33.251823285343534,2102.866333333334,145.44067372223077,-587.2279999999996,225.34466641561318,-3922.8775555555544,397.40514310507405,NaN,NaN,NaN,NaN
5688.7669652777795,-39.22889482114997,1864.6014166666673,170.27715319409,-316.90849999999955,211.9760086621098,-4130.053885416667,410.4141212798518,NaN,NaN,NaN,NaN
5999.919999999999,-45.982140445833544,1680.7224166666674,198.39720487414814,-143.16991666666672,205.2722998368544,-4350.284895833334,417.93699371649774,NaN,NaN,NaN,NaN
6261.241899305554,-51.97845945159398,1848.7742083333333,215.2499400415767,-267.28112500000043,218.3098323042779,-4561.028965277778,427.0017736697046,NaN,NaN,NaN,NaN
6390.185486111112,-57.77132252862597,1935.2858333333334,232.50032154052064,-470.7466666666669,232.32232948497258,-4760.189930555557,435.11150613562967,NaN,NaN,NaN,NaN
6612.765461805558,-64.76004528919445,1836.5570416666665,225.95083155440764,-508.296875,233.87771736658377,-4937.433256944446,443.4078502110693,NaN,NaN,NaN,NaN
6840.291965277779,-71.68030338947668,1629.385416666666,213.33126001467144,-409.1867499999994,220.7053391124642,-5120.567708333334,453.0492317018847,NaN,NaN,NaN,NaN
7043.094864583333,-78.15372696093281,1458.4177083333338,203.77300202151454,-316.57720833333406,195.838446127326,-5334.919302083333,467.70922230494443,NaN,NaN,NaN,NaN
7310.419180555552,-85.38515572697641,1481.3748333333342,187.14642921079903,-287.84350000000086,176.96512381054202,-5580.7139166666675,483.5196722059823,NaN,NaN,NaN,NaN
7589.505590277779,-91.22139508111826,1894.1002083333333,161.81318883873112,-297.69083333333356,191.5111390217203,-5800.004548611112,500.79422539725937,NaN,NaN,NaN,NaN
7899.765979166667,-95.79907396568281,2273.0101666666665,145.11004446061864,-397.4193333333342,221.13748749599142,-6026.796645833333,519.209200774183,NaN,NaN,NaN,NaN
8164.074694444443,-98.05259781342444,2654.12325,155.62597052330358,-621.7374166666673,246.727434641956,-6235.23782638889,541.2897309278732,NaN,NaN,NaN,NaN
8393.379722222222,-99.97921303203947,3104.6278333333325,168.04075055257258,-718.5071666666672,258.6926082660301,-6467.403291666668,565.3276964347575,NaN,NaN,NaN,NaN
8639.63142361111,-103.22108553140187,3301.1049583333324,179.66793579706655,-1029.6102499999997,284.1723368521915,-6644.874329861109,581.4468961928359,NaN,NaN,NaN,NaN
8879.360069444441,-106.38150891928781,3577.852083333333,152.24524433577258,-1378.583333333333,307.4240833885829,-6816.79392361111,596.7607159093587,NaN,NaN,NaN,NaN
9180.827256944443,-116.57449414268802,3714.106291666667,90.784942337645,-1901.3940833333336,309.6689542274912,-7074.216274305555,616.9239017212998,NaN,NaN,NaN,NaN
9456.963569444446,-127.05387728904866,3767.7321666666658,58.814439781303975,-2337.5948333333326,310.74973227314183,-7316.007944444446,636.9121763358511,NaN,NaN,NaN,NaN
9700.480784722224,-135.76175351917936,3851.0935416666666,66.98880269785359,-2313.156166666667,295.3264707248429,-7556.659322916664,655.9417260545079,NaN,NaN,NaN,NaN
9995.828215277774,-145.54295984946566,4024.0870833333324,86.2891971870773,-2172.225583333333,294.7426662289916,-7802.687166666666,671.6541862887378,NaN,NaN,NaN,NaN
10340.55215277778,-155.82637687495713,4216.903125000001,94.83244008925402,-2113.688541666667,297.83399296934687,-8104.509236111112,689.6900372708556,NaN,NaN,NaN,NaN
10649.350041666667,-163.78032656081695,4213.696666666664,96.12751909631555,-1997.973333333333,310.47257333185405,-8433.850944444446,697.6042712056682,NaN,NaN,NaN,NaN
10946.858798611107,-172.3710881425449,3869.8672916666683,100.94615400141274,-1867.9804166666686,327.85774169506317,-8810.313975694446,715.9057818590396,NaN,NaN,NaN,NaN
11242.256076388883,-181.60383734617974,3516.108750000001,102.9829030151612,-1629.3779166666668,327.43747229260686,-9218.058215277777,749.0605370129911,NaN,NaN,NaN,NaN
11547.022045138889,-190.9698819848528,3180.5168750000003,109.75047575908206,-1406.738541666668,297.6069108344337,-9564.704847222225,778.7246562726817,NaN,NaN,NaN,NaN
11883.867986111103,-201.84254675077008,2913.4166666666674,138.86504419049965,-1153.4916666666677,277.52591417041396,-9876.376736111111,808.7711614984681,NaN,NaN,NaN,NaN
12217.49410416667,-212.18644182727414,2721.6702083333334,169.34569138369437,-786.1929166666669,262.62277193791056,-10062.422986111109,825.6529288232346,NaN,NaN,NaN,NaN
12586.778069444445,-220.3659012145995,2583.79125,190.75053967297993,-234.43250000000035,243.07517177888852,-10314.145305555552,836.8146824268173,NaN,NaN,NaN,NaN
12948.297934027782,-228.9049077990019,2612.5447916666662,196.5857864983359,62.8637500000018,231.930241543311,-10535.449968749997,848.7375944434766,NaN,NaN,NaN,NaN
13293.603986111115,-236.12948192388865,2648.5091666666667,199.4887218349356,249.63250000000062,227.53377758436898,-10811.386222222221,866.676712693155,NaN,NaN,NaN,NaN
13582.766666666665,-242.41858254691536,2738.128125,196.0367372918192,254.2697916666657,219.7613379546903,-11116.515295138888,884.1271437191855,NaN,NaN,NaN,NaN
13849.220291666672,-250.412166856633,2799.9012500000003,193.38551596003265,246.702916666668,211.63015970029224,-11479.96073611111,908.6625708926358,NaN,NaN,NaN,NaN
14157.093204861114,-259.8788750165209,2789.689375,195.55680541427554,537.6839583333335,206.27354849502632,-11854.823065972223,933.6367478164133,NaN,NaN,NaN,NaN
14525.878222222222,-270.0578522830696,2779.0024999999996,202.87127381360798,900.7541666666671,219.01729483385452,-12256.604416666667,951.3605820376675,NaN,NaN,NaN,NaN
14982.651305555555,-281.3235642042086,3217.7133333333313,194.57962084876777,1169.8071250000012,244.29813473681395,-12636.06000694444,966.5562922320942,NaN,NaN,NaN,NaN
15516.901215277774,-293.32360242939444,3905.579166666661,162.9951740622669,1166.0158333333366,255.72124649043693,-13037.35145833333,974.6794153818414,NaN,NaN,NaN,NaN
16122.489934027779,-306.94465692346733,4181.763958333332,150.99382356431727,735.2145000000028,254.43708191501176,-13418.661249999992,979.6358237386804,NaN,NaN,NaN,NaN
16671.03441666667,-319.6449218811985,3987.619999999999,165.86761851902034,134.52233333333515,253.56564872317153,-13861.97241666667,1007.1811092390257,NaN,NaN,NaN,NaN
17195.89215972222,-331.60960651547657,3810.245625000001,183.64587526300244,-564.3018333333316,251.31216624110925,-14375.260826388881,1049.8034378127743,NaN,NaN,NaN,NaN
17705.359236111108,-345.55223685997817,3572.584583333333,170.33503218447817,-1036.6161666666662,251.48531868628967,-14882.293000000005,1104.0670098774008,NaN,NaN,NaN,NaN
18149.764062499995,-358.56780330292554,3465.369791666667,188.83647441220097,-1260.1124999999997,248.147114160437,-15251.75894097222,1145.6130171852408,NaN,NaN,NaN,NaN
18580.899513888893,-369.11833768351727,3315.121666666666,225.52075785769455,-1251.844666666667,248.22843697667213,-15627.462486111113,1176.0334119975785,NaN,NaN,NaN,NaN
19048.06520138889,-379.94517846341995,3064.7643750000007,240.15036058844143,-1063.8660416666662,260.8292142480599,-15978.411656250011,1201.2299379008152,NaN,NaN,NaN,NaN
19482.809604166672,-388.4440345247488,2828.410833333333,205.83345195044058,-938.3895833333327,276.2327382271866,-16359.536826388894,1231.3526505870311,NaN,NaN,NaN,NaN
19968.098395833327,-398.7979584477188,2719.471458333334,175.36665392906912,-786.2491666666665,274.78161627324585,-16854.364590277783,1281.1941274901228,NaN,NaN,NaN,NaN
20417.614305555566,-408.68549145985986,2801.6791666666677,168.8205131983042,-864.2783333333361,268.2659613662761,-17455.476597222227,1334.4405022315095,NaN,NaN,NaN,NaN
20851.765593750013,-418.200533600429,2263.00395833333,189.97435636577794,-476.23212499999795,265.4567231440673,-17995.829128472233,1377.046188754496,NaN,NaN,NaN,NaN
21302.49777083334,-427.8908376244056,1727.7675833333346,183.64287539201607,-47.58008333333487,268.31837263350684,-18534.197715277776,1420.0778821700515,NaN,NaN,NaN,NaN
21728.174385416656,-438.05689650813616,1643.135624999999,193.82589023221192,215.65304166666533,236.57138306609264,-19094.96198263888,1469.8326696501852,NaN,NaN,NaN,NaN
22155.233874999994,-449.8207030227189,1580.125833333333,219.65460569460873,539.7135000000005,189.74381700198722,-19677.487583333335,1530.7914178321869,NaN,NaN,NaN,NaN
22681.777552083327,-463.97673354849377,1451.2862500000003,234.20183629183225,530.7462499999999,169.2213243777105,-20205.770312499997,1592.115846138723,NaN,NaN,NaN,NaN
23261.64675,-478.6056405537817,1325.157166666666,213.17579051198567,507.3325000000016,168.78159201601846,-20724.480159722225,1611.0732161683509,NaN,NaN,NaN,NaN
23912.26257986111,-491.33063682840947,1711.4333333333327,177.2929128708593,490.37708333333376,166.97027256114808,-21240.029065972227,1617.4013286169848,NaN,NaN,NaN,NaN
24677.775916666666,-506.81529742101384,2403.3666666666677,152.04736445853996,519.008333333333,163.28444840854377,-21814.097916666662,1635.1358907361475,NaN,NaN,NaN,NaN
25486.492052083337,-521.6511395999975,2834.032874999997,166.3360816268626,498.0513333333338,165.3818040319635,-22536.46450694445,1706.6450093040821,NaN,NaN,NaN,NaN
26632.85256944445,-538.7580034404535,2871.8791666666666,167.6757759822754,116.47374999999806,181.1828132592757,-23443.41652777778,1807.5533519716619,NaN,NaN,NaN,NaN
28707.78794097221,-558.3480078069712,2724.7313333333323,165.73904352000966,-500.556791666668,206.17823692622238,-24586.81544791665,1941.2601104201494,NaN,NaN,NaN,NaN
32036.546666666687,-581.0533220272999,4541.9793333333355,145.54645299579207,-993.8155000000017,306.83704644507804,-26368.81711111111,2129.9748100668926,NaN,NaN,NaN,NaN
37064.90375000002,-608.8870684275155,9238.339208333342,122.59669557142396,-1434.1317916666703,437.0244140552066,-28776.664927083348,2325.938291962454,NaN,NaN,NaN,NaN
43419.430055555524,-641.5550223927088,15578.436583333292,112.58827857566247,-1515.3484166666653,557.0554564797935,-31767.098187499985,2513.0826141562134,NaN,NaN,NaN,NaN
50397.265399305536,-672.2911953356573,26399.806874999915,98.18463639682406,-1657.4022916666647,645.574851292605,-35258.53234374998,2690.1657892109547,NaN,NaN,NaN,NaN
56372.48152777779,-696.1610853599996,41136.50866666659,74.09135757271055,-1998.7801666666642,705.8304175080164,-38415.68897222222,2822.620080102608,NaN,NaN,NaN,NaN
59263.47559027776,-703.0686905964575,54680.16212499995,33.16819693011267,-2462.309291666665,705.6139340182308,-40033.868444444444,2874.7049538972965,NaN,NaN,NaN,NaN
60000.0,-704.2061721414183,60000.0,22.773087574190498,-2593.6916666666666,708.1346428096758,-40347.438888888886,2888.4254276759216,NaN,NaN,NaN,NaN
60000.0,-704.2061721414183,60000.0,22.773087574190498,-2593.6916666666666,708.1346428096758,-40347.438888888886,2888.4254276759216,NaN,NaN,NaN,NaN

